Date;Open;High;Low;Close;Volume
2024.05.14 16:00;2348.28;2357.03;2344.94;2354.2;19748
2024.05.14 20:00;2354.18;2359.61;2352;2357.82;7331
2024.05.15 00:00;2356.99;2357.56;2354.84;2355.83;3410
2024.05.15 04:00;2355.83;2360.96;2354.87;2357.01;9760
2024.05.15 08:00;2357.01;2374.27;2355.73;2373.09;12888
2024.05.15 12:00;2373.25;2378.41;2358.25;2372.56;14452
2024.05.15 16:00;2372.38;2386.62;2351.84;2383.53;20745
2024.05.15 20:00;2383.62;2390.23;2383.48;2387.21;8216
2024.05.16 00:00;2387.61;2395.15;2386.94;2394.86;5533
2024.05.16 04:00;2394.93;2397.25;2386.65;2391.36;14160
2024.05.16 08:00;2391.36;2394.52;2384.54;2386.13;15631
2024.05.16 12:00;2386.13;2387.8;2377.91;2379.26;16272
2024.05.16 16:00;2379.08;2383.81;2371.02;2381.97;19731
2024.05.16 20:00;2382.05;2382.49;2375.8;2376.11;9020
2024.05.17 00:00;2377.85;2379.73;2377.57;2378.04;4374
2024.05.17 04:00;2378.14;2381.26;2374.05;2378.93;11491
2024.05.17 08:00;2378.91;2387.84;2378.62;2384.26;14735
2024.05.17 12:00;2384.25;2394.06;2381.68;2393.33;14557
2024.05.17 16:00;2393.43;2418.97;2393.43;2407.88;21592
2024.05.17 20:00;2407.89;2422.74;2405.81;2414.26;12986
2024.05.20 00:00;2423.02;2426.6;2416.6;2425.46;8232
2024.05.20 04:00;2425.45;2440.51;2425.45;2437.38;17444
2024.05.20 08:00;2437.36;2450.07;2432.1;2440.09;19134
2024.05.20 12:00;2440.17;2447.18;2407.4;2413.9;19940
2024.05.20 16:00;2413.45;2428.12;2410.43;2426.53;21786
2024.05.20 20:00;2426.55;2437.35;2423.37;2425.06;13957
2024.05.21 00:00;2427;2430.63;2424.35;2428.97;5616
2024.05.21 04:00;2428.95;2433.06;2406.43;2412.46;17825
2024.05.21 08:00;2412.47;2422.11;2408.7;2418.8;17587
2024.05.21 12:00;2418.72;2429.97;2412.31;2426.25;16991
2024.05.21 16:00;2426.26;2433.96;2418.17;2422.93;22402
2024.05.21 20:00;2423.17;2425.08;2417.61;2420.71;11127
2024.05.22 00:00;2421.23;2423.21;2420.39;2420.53;4158
2024.05.22 04:00;2420.59;2426.59;2412.18;2412.94;15351
2024.05.22 08:00;2412.88;2418.58;2410.66;2416.92;17112
2024.05.22 12:00;2417.08;2419.34;2404.84;2412.49;17606
2024.05.22 16:00;2412.41;2413.31;2382.31;2392.03;22506
2024.05.22 20:00;2392.03;2394.42;2375.06;2378.07;15778
2024.05.23 00:00;2379.4;2383.66;2378.4;2380.34;5433
2024.05.23 04:00;2380.36;2381.92;2366.84;2372.83;14791
2024.05.23 08:00;2372.82;2373.16;2355.04;2360.54;17951
2024.05.23 12:00;2360.42;2369.41;2358.87;2362.72;16366
2024.05.23 16:00;2362.86;2369.85;2340.18;2340.99;22931
2024.05.23 20:00;2340.99;2342.97;2326.68;2328.56;14417
2024.05.24 00:00;2328.71;2333.63;2327.35;2329.15;5265
2024.05.24 04:00;2329.09;2335.19;2325.46;2335.13;14220
2024.05.24 08:00;2335.04;2341.05;2333.26;2340.24;14817
2024.05.24 12:00;2340.25;2343.96;2335.94;2339.33;14404
2024.05.24 16:00;2339.28;2347.37;2332.45;2334.31;19231
2024.05.24 20:00;2334.3;2336.77;2331.95;2333.18;9562
2024.05.27 00:00;2335.59;2340.75;2331.68;2336.25;5257
2024.05.27 04:00;2336.16;2347.62;2334.64;2343;12170
2024.05.27 08:00;2342.96;2346.17;2338.19;2344.23;12635
2024.05.27 12:00;2344.23;2349.67;2342.48;2347.23;11266
2024.05.27 16:00;2347.25;2358.52;2344.67;2355;16751
2024.05.27 20:00;2355;2355.13;2350.03;2350.08;1969
2024.05.28 00:00;2352.38;2353.83;2351.08;2351.77;4163
2024.05.28 04:00;2351.78;2356.4;2349.23;2351.02;11925
2024.05.28 08:00;2351.02;2353.81;2340.32;2344.94;15233
2024.05.28 12:00;2344.89;2357.22;2342.35;2353.31;13333
2024.05.28 16:00;2353.29;2364.14;2347.99;2356.74;21314
2024.05.28 20:00;2356.73;2360.92;2352.85;2360.6;12031
2024.05.29 00:00;2360.08;2361.37;2357.4;2357.9;5036
2024.05.29 04:00;2357.89;2360.89;2354.5;2358.29;13476
2024.05.29 08:00;2358.36;2361.37;2344.95;2345.53;18127
2024.05.29 12:00;2345.54;2347.28;2334.61;2337.79;17675
2024.05.29 16:00;2337.64;2347.24;2336;2341.96;20158
2024.05.29 20:00;2341.89;2344.35;2336.05;2338.04;10522
2024.05.30 00:00;2338.57;2339.21;2334.11;2336.96;5852
2024.05.30 04:00;2337.04;2339.91;2328.08;2335.32;16379
2024.05.30 08:00;2335.26;2337.75;2322.74;2335.11;18091
2024.05.30 12:00;2335.08;2345.16;2330.69;2341.4;17924
2024.05.30 16:00;2341.28;2351.77;2339.83;2347.89;20536
2024.05.30 20:00;2347.89;2348.86;2339.98;2342.61;10744
2024.05.31 00:00;2343.47;2347.55;2342.07;2346.36;5930
2024.05.31 04:00;2346.37;2347.79;2337.06;2344.17;14871
2024.05.31 08:00;2344.16;2347.06;2339.72;2343.27;14800
2024.05.31 12:00;2343.26;2356.8;2341.03;2354.85;14651
2024.05.31 16:00;2354.85;2359.8;2327.78;2332.91;22731
2024.05.31 20:00;2332.91;2333.81;2320.6;2326.44;13125
2024.06.03 00:00;2328.11;2328.75;2323.34;2327.17;5879
2024.06.03 04:00;2327.16;2331.06;2320.06;2321.41;14093
2024.06.03 08:00;2321.41;2328.88;2314.77;2325.52;17565
2024.06.03 12:00;2325.53;2334.4;2324.37;2334.07;16201
2024.06.03 16:00;2334.03;2349.94;2329.89;2349.27;21009
2024.06.03 20:00;2349.2;2354.76;2344.75;2350.9;11729
2024.06.04 00:00;2351.39;2352.83;2349.81;2350.65;4401
2024.06.04 04:00;2350.64;2352.41;2343.34;2349.37;12824
2024.06.04 08:00;2349.37;2351.74;2332.36;2333.32;16867
2024.06.04 12:00;2333.4;2335.97;2325.42;2335.14;18872
2024.06.04 16:00;2335.14;2337.96;2315.62;2324.01;21800
2024.06.04 20:00;2323.97;2330.32;2323.8;2326.81;11041
2024.06.05 00:00;2328.19;2329.6;2327.57;2328.26;3899
2024.06.05 04:00;2328.23;2338.26;2325.92;2338.05;12307
2024.06.05 08:00;2338.06;2341.7;2328.14;2332.67;16382
2024.06.05 12:00;2332.79;2343.94;2329.57;2342.2;16006
2024.06.05 16:00;2342.04;2357.41;2334.24;2352.67;21604
2024.06.05 20:00;2352.67;2356.67;2351.75;2354.82;10033
2024.06.06 00:00;2355.66;2357.59;2354.62;2355.76;4200
2024.06.06 04:00;2355.73;2374.98;2355.62;2369.49;14909
2024.06.06 08:00;2369.48;2371.46;2359.81;2362.98;14159
2024.06.06 12:00;2362.97;2365.06;2355.32;2357.59;13900
2024.06.06 16:00;2357.61;2378.5;2353.44;2372.9;20939
2024.06.06 20:00;2372.91;2376.18;2369.03;2375.96;10605
2024.06.07 00:00;2376.33;2379.28;2375.67;2378.45;4416
2024.06.07 04:00;2378.49;2387.49;2369.47;2386.55;15000
2024.06.07 08:00;2386.59;2387.69;2343.01;2347.37;18712
2024.06.07 12:00;2347.36;2347.99;2313.31;2319.31;19859
2024.06.07 16:00;2319.53;2328.08;2303.1;2311.67;21435
2024.06.07 20:00;2311.71;2312.31;2286.71;2292.78;14033
2024.06.10 00:00;2289.88;2300.01;2289.81;2297.06;6310
2024.06.10 04:00;2297.06;2301.25;2292.79;2294.82;10670
2024.06.10 08:00;2294.84;2297.51;2287.78;2292.65;15504
2024.06.10 12:00;2292.52;2308.56;2291.86;2306.17;15703
2024.06.10 16:00;2306.19;2313.84;2300.44;2312.95;17891
2024.06.10 20:00;2312.95;2313.38;2308.53;2310.47;8824
2024.06.11 00:00;2310.47;2312.13;2308.77;2310.86;4493
2024.06.11 04:00;2310.74;2310.74;2298.83;2303.64;16219
2024.06.11 08:00;2303.6;2307.77;2297.75;2306.08;16506
2024.06.11 12:00;2306.09;2319.94;2301.57;2318.01;17634
2024.06.11 16:00;2317.59;2319.61;2305.95;2308.56;19782
2024.06.11 20:00;2308.59;2316.57;2307.92;2316.37;10175
2024.06.12 00:00;2316.6;2317.6;2313.48;2313.79;4339
2024.06.12 04:00;2313.77;2316.79;2310.75;2312.76;12228
2024.06.12 08:00;2312.76;2317.75;2310.84;2312.85;13216
2024.06.12 12:00;2312.79;2337.63;2311.65;2336.02;14675
2024.06.12 16:00;2335.99;2341.66;2320.1;2337.72;20324
2024.06.12 20:00;2337.74;2339.61;2315.88;2324.23;16125
2024.06.13 00:00;2324.25;2324.34;2317.65;2320.81;5079
2024.06.13 04:00;2320.85;2321.58;2308.19;2311.85;14411
2024.06.13 08:00;2311.88;2318.6;2308.99;2315.61;14752
2024.06.13 12:00;2315.61;2326.67;2304.05;2323.47;16394
2024.06.13 16:00;2323.33;2324.78;2295.67;2299.34;20757
2024.06.13 20:00;2299.36;2304.97;2299.17;2303.98;9690
2024.06.14 00:00;2303.72;2305.71;2301.62;2304.98;4033
2024.06.14 04:00;2304.87;2308.63;2303.13;2305.97;12767
2024.06.14 08:00;2305.94;2321.68;2305.6;2317.41;16083
2024.06.14 12:00;2317.44;2336.59;2315.23;2330.44;18599
2024.06.14 16:00;2330.37;2335.51;2324.1;2328.89;19705
2024.06.14 20:00;2328.87;2335.6;2328.55;2332.43;9642
2024.06.17 00:00;2330.96;2331.41;2325.29;2326.47;5379
2024.06.17 04:00;2326.51;2328.96;2321.58;2323.7;13305
2024.06.17 08:00;2323.68;2323.7;2315.52;2321.35;15778
2024.06.17 12:00;2321.36;2322.6;2316.89;2319.67;15330
2024.06.17 16:00;2319.66;2327.59;2310.03;2316.97;18396
2024.06.17 20:00;2316.97;2320.77;2313.31;2318.71;9006
2024.06.18 00:00;2320.15;2325.63;2319.2;2324.18;4351
2024.06.18 04:00;2324.25;2325.69;2319.3;2322.64;12922
2024.06.18 08:00;2322.63;2323.8;2310.8;2311.25;15141
2024.06.18 12:00;2311.25;2324.24;2306.64;2313.96;14371
2024.06.18 16:00;2313.94;2330.77;2313.77;2330.29;19932
2024.06.18 20:00;2330.37;2333.11;2327.53;2329.26;9298
2024.06.19 00:00;2328.93;2330.01;2327.46;2329.54;3676
2024.06.19 04:00;2329.53;2331.78;2326.58;2328.02;10550
2024.06.19 08:00;2328.03;2335.06;2326.85;2332.61;12177
2024.06.19 12:00;2332.62;2332.94;2325.29;2328.36;11696
2024.06.19 16:00;2328.41;2331.47;2323.92;2329.44;11993
2024.06.19 20:00;2329.4;2330.99;2327.98;2327.98;1983
2024.06.20 00:00;2328.83;2330.55;2327.81;2329.76;3314
2024.06.20 04:00;2329.83;2340.94;2329.83;2340.5;13426
2024.06.20 08:00;2340.48;2345.67;2332.7;2333.34;15592
2024.06.20 12:00;2333.33;2343.58;2331.66;2338.57;13905
2024.06.20 16:00;2339.02;2365.46;2336.71;2356.39;19487
2024.06.20 20:00;2356.4;2361.06;2354.64;2359.2;9159
2024.06.21 00:00;2359.5;2364.86;2358.18;2364.12;5444
2024.06.21 04:00;2364.12;2364.16;2357.13;2362.98;11523
2024.06.21 08:00;2362.95;2368.13;2355.14;2365.32;15684
2024.06.21 12:00;2365.31;2368.73;2360.47;2360.7;15233
2024.06.21 16:00;2360.42;2363.79;2323.31;2324.74;21056
2024.06.21 20:00;2324.75;2325.12;2316.7;2321.07;11073
2024.06.24 00:00;2320.99;2322.17;2317.73;2320.97;5587
2024.06.24 04:00;2320.97;2326.68;2319.05;2324.48;13971
2024.06.24 08:00;2324.48;2332.8;2321.46;2330.59;15768
2024.06.24 12:00;2330.59;2330.98;2320.83;2327.64;17609
2024.06.24 16:00;2327.62;2333.8;2325.92;2331.68;18546
2024.06.24 20:00;2331.68;2334.68;2330.63;2333.68;9216
2024.06.25 00:00;2333.66;2334.16;2328.26;2330.07;3711
2024.06.25 04:00;2330.07;2330.93;2322.78;2327.47;12336
2024.06.25 08:00;2327.48;2330.51;2322.94;2329.68;14024
2024.06.25 12:00;2329.47;2337.13;2324.07;2324.17;13890
2024.06.25 16:00;2324.13;2328.19;2315.54;2317.84;18604
2024.06.25 20:00;2317.79;2320.63;2316.84;2319.26;8732
2024.06.26 00:00;2319.78;2323.72;2317.81;2318.43;5335
2024.06.26 04:00;2318.37;2321.72;2310.65;2316.82;13446
2024.06.26 08:00;2316.82;2318.2;2309.74;2315.7;15405
2024.06.26 12:00;2315.74;2318.41;2304.46;2310.13;16857
2024.06.26 16:00;2310.06;2311.6;2293.67;2299.71;19890
2024.06.26 20:00;2299.74;2302.99;2296.97;2297.78;10312
2024.06.27 00:00;2298.36;2300.19;2296.75;2299.04;4517
2024.06.27 04:00;2299.04;2301.14;2296.83;2300.51;11038
2024.06.27 08:00;2300.51;2308.41;2296.54;2307.63;14002
2024.06.27 12:00;2307.6;2325.59;2307.37;2322.85;14851
2024.06.27 16:00;2322.77;2330.91;2319.54;2325.5;19493
2024.06.27 20:00;2325.47;2328.49;2322.49;2327.83;9365
2024.06.28 00:00;2327;2328.3;2321.51;2321.65;3704
2024.06.28 04:00;2321.6;2324.99;2319.06;2321.25;12693
2024.06.28 08:00;2321.25;2331.91;2320.99;2328.78;13317
2024.06.28 12:00;2328.77;2339.29;2327.33;2335.48;15178
2024.06.28 16:00;2335.83;2339.75;2322.88;2330.02;18845
2024.06.28 20:00;2330.03;2332.72;2322.87;2326.29;10004
2024.07.01 00:00;2323.21;2326.18;2322.17;2324.82;5182
2024.07.01 04:00;2324.84;2328.47;2321.44;2323.67;10991
2024.07.01 08:00;2323.62;2329;2318.5;2325.85;15031
2024.07.01 12:00;2325.85;2338.53;2325.48;2327.41;15292
2024.07.01 16:00;2327.57;2334.23;2319.31;2328.17;19786
2024.07.01 20:00;2328.17;2332.44;2326.77;2331.72;8942
2024.07.02 00:00;2331.46;2333.95;2331.12;2333.08;3339
2024.07.02 04:00;2333.04;2334.32;2324.89;2327.3;9479
2024.07.02 08:00;2327.29;2332.45;2323.36;2331.19;13895
2024.07.02 12:00;2331.21;2331.66;2330.03;2331.32;576
2024.07.03 00:00;2329.8;2332.18;2328.99;2330.28;3044
2024.07.03 04:00;2330.29;2335.3;2326.82;2334.48;9251
2024.07.03 08:00;2334.49;2347.58;2332;2344.66;15178
2024.07.03 12:00;2344.67;2356.12;2342.15;2350.44;15797
2024.07.03 16:00;2350.46;2364.92;2347.65;2356.59;20460
2024.07.03 20:00;2356.63;2360.83;2353.67;2355.92;6339
2024.07.04 00:00;2355.7;2359.64;2355.26;2358.62;3236
2024.07.04 04:00;2358.61;2362.52;2357.16;2358.57;9781
2024.07.04 08:00;2358.53;2359.64;2350.64;2358.85;11204
2024.07.04 12:00;2358.89;2360.43;2355.69;2357.79;8338
2024.07.04 16:00;2357.79;2361.87;2355.44;2357.85;11218
2024.07.04 20:00;2357.85;2357.93;2356.1;2356.1;1020
2024.07.05 00:00;2356.84;2359.02;2354.2;2358.87;4143
2024.07.05 04:00;2358.88;2364.71;2356.93;2364;11876
2024.07.05 08:00;2364.04;2368.02;2362.28;2366.42;13694
2024.07.05 12:00;2366.43;2376;2352.3;2372.15;15226
2024.07.05 16:00;2372.41;2388.34;2370.72;2386.44;21267
2024.07.05 20:00;2386.53;2392.91;2384.6;2390.97;11930
2024.07.08 00:00;2389.67;2390.19;2384.58;2386.7;5214
2024.07.08 04:00;2386.6;2391.13;2380.79;2384.97;12373
2024.07.08 08:00;2385.04;2386.81;2371.96;2372.81;15135
2024.07.08 12:00;2372.91;2377.54;2368.33;2372.78;14182
2024.07.08 16:00;2372.72;2379.56;2351.14;2358.68;19358
2024.07.08 20:00;2358.67;2359.84;2354.89;2358.47;8607
2024.07.09 00:00;2358.82;2363.66;2358.77;2361.88;4280
2024.07.09 04:00;2362.02;2368.77;2360.5;2367.37;12551
2024.07.09 08:00;2367.3;2368.37;2358.26;2361.67;13187
2024.07.09 12:00;2361.67;2365.57;2356.14;2360.21;13977
2024.07.09 16:00;2360.2;2371.33;2349.29;2357.5;20941
2024.07.09 20:00;2357.5;2365.56;2357.5;2363.74;9362
2024.07.10 00:00;2362.5;2366.5;2362.19;2364.74;3676
2024.07.10 04:00;2364.73;2370.16;2363.33;2367.78;12539
2024.07.10 08:00;2367.78;2374.96;2367.18;2372.85;13030
2024.07.10 12:00;2372.85;2381.82;2371.7;2377.76;11882
2024.07.10 16:00;2377.77;2386.61;2374;2377.86;17651
2024.07.10 20:00;2377.86;2378.55;2369.85;2371.5;9335
2024.07.11 00:00;2370.75;2374.43;2370.44;2374.24;3500
2024.07.11 04:00;2374.21;2382.5;2373.1;2381.94;11037
2024.07.11 08:00;2382.01;2384.1;2378.49;2381.51;13367
2024.07.11 12:00;2381.4;2409.66;2379.05;2406.38;14703
2024.07.11 16:00;2407.07;2424.54;2395.81;2411.66;22321
2024.07.11 20:00;2411.65;2418.67;2410.03;2414.3;10972
2024.07.12 00:00;2413.01;2416.23;2411.03;2412;7415
2024.07.12 04:00;2412.01;2414.24;2406.68;2408.57;12654
2024.07.12 08:00;2408.66;2410.1;2400.35;2407.54;16369
2024.07.12 12:00;2407.41;2408.32;2391.44;2397.93;16146
2024.07.12 16:00;2397.94;2416.92;2396.83;2415.94;19888
2024.07.12 20:00;2415.94;2418.17;2411.06;2411.41;8933
2024.07.15 00:00;2410.9;2411.77;2405.69;2408.47;6212
2024.07.15 04:00;2408.72;2413.38;2404.98;2411.47;12356
2024.07.15 08:00;2411.46;2413.95;2401.32;2412.04;16390
2024.07.15 12:00;2411.99;2420.86;2407.73;2414.86;16757
2024.07.15 16:00;2414.79;2439.67;2411.53;2430.36;20922
2024.07.15 20:00;2430.15;2430.15;2419.68;2421.71;11444
2024.07.16 00:00;2421.9;2422.88;2420.01;2421.21;4796
2024.07.16 04:00;2421.21;2431.51;2421.21;2429.37;13572
2024.07.16 08:00;2429.35;2439.41;2428.18;2436.55;16842
2024.07.16 12:00;2436.56;2444.02;2429.41;2432.68;17381
2024.07.16 16:00;2432.53;2465.25;2430.99;2459.17;21532
2024.07.16 20:00;2459.15;2469.65;2458.75;2468.82;11238
2024.07.17 00:00;2467.62;2473.28;2466.21;2468.76;6523
2024.07.17 04:00;2468.75;2482.36;2464.02;2467.83;17409
2024.07.17 08:00;2467.83;2478.89;2461.91;2474.97;19755
2024.07.17 12:00;2475.01;2476.38;2466.71;2473.44;19683
2024.07.17 16:00;2473.38;2483.74;2452.9;2455.65;23314
2024.07.17 20:00;2455.66;2460.42;2451.51;2459.24;12392
2024.07.18 00:00;2457.56;2461.8;2457.14;2458.83;6694
2024.07.18 04:00;2458.83;2468.9;2457.62;2465.29;14460
2024.07.18 08:00;2465.29;2474.92;2464.64;2465.99;16861
2024.07.18 12:00;2465.99;2468.81;2461.6;2464.01;16102
2024.07.18 16:00;2464.01;2469.86;2455.86;2456.22;20621
2024.07.18 20:00;2456.18;2457.52;2440.3;2445.34;11817
2024.07.19 00:00;2444.57;2445.16;2426.16;2434.33;6501
2024.07.19 04:00;2434.35;2434.6;2420.41;2425.5;16118
2024.07.19 08:00;2425.51;2426.15;2412.92;2420.45;17548
2024.07.19 12:00;2420.45;2421.11;2401.58;2403.7;17604
2024.07.19 16:00;2403.72;2408.43;2393.77;2399.64;20413
2024.07.19 20:00;2399.66;2400.79;2395.7;2398.2;9806
2024.08.01 00:00;2448.53;2449.44;2444.21;2447.44;12382
2024.08.01 04:00;2447.34;2458.26;2437.22;2444.12;37320
2024.08.01 08:00;2444.14;2448.75;2433.12;2433.73;41141
2024.08.01 12:00;2433.74;2454.72;2430.12;2450.64;38646
2024.08.01 16:00;2450.64;2462.17;2442.03;2444.36;62069
2024.08.01 20:00;2444.39;2447.54;2434.76;2446.3;36160
2024.08.02 00:00;2446.24;2452.19;2443.78;2448.95;16454
2024.08.02 04:00;2448.94;2460.22;2434.95;2457.77;37414
2024.08.02 08:00;2457.78;2468.35;2457.57;2461.91;41129
2024.08.02 12:00;2461.92;2477.61;2455.32;2472.82;39502
2024.08.02 16:00;2472.77;2474.27;2410.72;2430.36;73286
2024.08.02 20:00;2430.35;2442.34;2422.89;2441.38;31048
2024.08.05 00:00;2444.61;2447.35;2413.82;2422.07;27631
2024.08.05 04:00;2422.04;2458.65;2420.07;2452.61;47155
2024.08.05 08:00;2452.55;2452.56;2422.11;2424.92;57702
2024.08.05 12:00;2425.01;2428.65;2364.06;2374.41;61115
2024.08.05 16:00;2374.46;2412.13;2374.46;2402.94;70650
2024.08.05 20:00;2402.92;2412.91;2400.14;2409.96;38853
2024.08.06 00:00;2410.23;2418.23;2404.32;2415.83;20659
2024.08.06 04:00;2415.82;2417.66;2405.83;2407.95;39959
2024.08.06 08:00;2407.95;2415.34;2394.75;2410.97;50384
2024.08.06 12:00;2411.01;2416.21;2391.7;2392.86;43334
2024.08.06 16:00;2392.91;2403.03;2381.48;2389.91;61886
2024.08.06 20:00;2389.9;2395.87;2386.37;2389.85;32527
2024.08.07 00:00;2391.58;2391.99;2381.01;2386.38;14816
2024.08.07 04:00;2386.45;2394.68;2378.94;2392.7;42437
2024.08.07 08:00;2392.68;2397.5;2387.94;2393.24;38582
2024.08.07 12:00;2393.24;2406.9;2392.34;2403.74;32874
2024.08.07 16:00;2403.75;2404.71;2391.91;2399.64;49330
2024.08.07 20:00;2399.59;2399.6;2381.72;2383.06;33314
2024.08.08 00:00;2381.01;2388.72;2380.95;2385.47;17345
2024.08.08 04:00;2385.47;2396.31;2384.94;2394.25;38939
2024.08.08 08:00;2394.28;2400.62;2392.34;2394.48;38081
2024.08.08 12:00;2394.47;2415.38;2393.73;2407.97;40409
2024.08.08 16:00;2407.98;2424.23;2402.24;2418;53164
2024.08.08 20:00;2418;2427.53;2415.71;2427.18;26336
2024.08.09 00:00;2427.07;2428.02;2422.49;2423.87;12259
2024.08.09 04:00;2423.87;2428.83;2419.27;2423.78;30744
2024.08.09 08:00;2423.77;2426.92;2416.78;2424.42;32569
2024.08.09 12:00;2424.39;2432.49;2422.63;2429.56;30822
2024.08.09 16:00;2429.56;2435.83;2420.96;2434.38;48762
2024.08.09 20:00;2434.38;2436.93;2427.15;2431.07;20916
2024.08.12 00:00;2429.26;2433.35;2426.71;2428.38;9580
2024.08.12 04:00;2428.39;2433.41;2423.75;2433.28;20891
2024.08.12 08:00;2433.26;2443.72;2429.01;2441.86;28309
2024.08.12 12:00;2441.87;2445.31;2439.57;2444.33;25763
2024.08.12 16:00;2444.35;2466.01;2442.02;2463.03;48709
2024.08.12 20:00;2463.03;2473.16;2461.66;2472.03;21312
2024.08.13 00:00;2471.08;2476.82;2468.37;2472.05;12096
2024.08.13 04:00;2472.06;2473.54;2460.14;2461.92;32676
2024.08.13 08:00;2461.9;2466.05;2458.4;2460.52;29608
2024.08.13 12:00;2460.49;2472.42;2458.85;2467.57;29133
2024.08.13 16:00;2467.58;2475.61;2458.86;2469.39;44393
2024.08.13 20:00;2469.39;2470.19;2462.15;2464.98;18997
2024.08.14 00:00;2465.65;2467.27;2462.87;2465.61;8635
2024.08.14 04:00;2465.59;2472.46;2455.29;2461.79;34454
2024.08.14 08:00;2461.78;2478.58;2459.16;2474.32;31794
2024.08.14 12:00;2474.3;2479.7;2462.38;2468.69;33051
2024.08.14 16:00;2468.69;2469.47;2437.98;2444.09;56747
2024.08.14 20:00;2444.1;2448.29;2440.23;2447.92;22893
2024.08.15 00:00;2447.5;2454.15;2446.51;2450.06;9270
2024.08.15 04:00;2450.04;2455.36;2448.08;2453.3;28477
2024.08.15 08:00;2453.29;2458.67;2450.26;2455.41;29210
2024.08.15 12:00;2455.41;2469.95;2440.94;2440.94;31419
2024.08.15 16:00;2440.99;2459.8;2432.09;2455.6;54553
2024.08.15 20:00;2455.65;2461.52;2453.37;2456.24;23387
2024.08.16 00:00;2455.96;2459.64;2454.28;2458.24;8148
2024.08.16 04:00;2458.38;2459.98;2450.64;2452.63;28047
2024.08.16 08:00;2452.62;2464.37;2451.05;2462.24;29681
2024.08.16 12:00;2462.26;2492.27;2461.14;2491.54;33193
2024.08.16 16:00;2491.53;2499.94;2477.43;2495.78;54915
2024.08.16 20:00;2495.8;2509.61;2492.99;2507.46;26419
2024.08.19 00:00;2508.41;2510.06;2500.26;2501.92;13206
2024.08.19 04:00;2501.94;2505.94;2494.89;2500.54;37321
2024.08.19 08:00;2500.56;2507.09;2499.01;2503.05;35455
2024.08.19 12:00;2503.06;2503.88;2486.42;2491.05;32589
2024.08.19 16:00;2491.08;2507.37;2485.54;2505.59;47999
2024.08.19 20:00;2505.39;2505.73;2500.62;2504.23;16991
2024.08.20 00:00;2503.42;2506.73;2502.04;2504.85;8907
2024.08.20 04:00;2504.85;2508.1;2498.59;2500.73;28450
2024.08.20 08:00;2500.72;2523;2497.23;2519.76;36036
2024.08.20 12:00;2519.77;2529.11;2519.74;2526.74;32730
2024.08.20 16:00;2526.8;2531.53;2500.74;2508.95;53588
2024.08.20 20:00;2509;2516.79;2506.68;2514.01;17867
2024.08.21 00:00;2513.79;2515.98;2512.38;2513.39;10380
2024.08.21 04:00;2513.48;2519.84;2510.77;2516.06;30270
2024.08.21 08:00;2516.06;2519.47;2506.8;2507.22;29342
2024.08.21 12:00;2507.2;2513.59;2504.36;2510.44;27271
2024.08.21 16:00;2510.45;2512.76;2493.81;2507;54731
2024.08.21 20:00;2507.02;2519.04;2506.83;2512.3;26298
2024.08.22 00:00;2511.93;2514.56;2511.13;2513.63;8913
2024.08.22 04:00;2513.63;2514.04;2499.22;2501.83;32494
2024.08.22 08:00;2501.83;2510.48;2500.59;2503.53;32872
2024.08.22 12:00;2503.51;2508.98;2495.19;2500.56;32100
2024.08.22 16:00;2500.57;2501.43;2470.73;2484.15;53012
2024.08.22 20:00;2484.14;2484.75;2478.48;2484.73;23121
2024.08.23 00:00;2484.81;2492.15;2484.33;2489.89;8844
2024.08.23 04:00;2489.89;2494.4;2486.61;2493.32;28980
2024.08.23 08:00;2493.33;2499.84;2490.52;2498.88;28727
2024.08.23 12:00;2498.91;2502.35;2495.51;2501.17;26945
2024.08.23 16:00;2501.18;2518.23;2494.32;2510.16;61881
2024.08.23 20:00;2510.17;2513.11;2507.78;2511.93;23590
2024.08.26 00:00;2511.56;2516.82;2510.89;2513.59;15158
2024.08.26 04:00;2513.61;2515.3;2508.87;2509.51;31469
2024.08.26 08:00;2509.47;2525.65;2508.63;2524.12;31211
2024.08.26 12:00;2524.12;2526.7;2520.81;2523.74;28789
2024.08.26 16:00;2523.74;2526.34;2510.52;2520.08;46138
2024.08.26 20:00;2520.06;2523.24;2515.52;2517.91;19782
2024.08.27 00:00;2518.06;2518.23;2512.8;2513.06;7107
2024.08.27 04:00;2513.09;2514;2505.74;2507.23;26842
2024.08.27 08:00;2507.24;2517.43;2503.45;2510.92;34482
2024.08.27 12:00;2510.88;2514.24;2506.8;2509.75;31260
2024.08.27 16:00;2509.72;2520.17;2503.47;2514.32;45335
2024.08.27 20:00;2514.32;2525.84;2513.99;2524.59;21618
2024.08.28 00:00;2524.56;2528.9;2523.78;2524.3;8266
2024.08.28 04:00;2524.24;2524.24;2510.18;2511.43;24654
2024.08.28 08:00;2511.44;2511.6;2503.2;2508.1;36040
2024.08.28 12:00;2508.06;2511.26;2493.55;2500.51;31127
2024.08.28 16:00;2500.53;2510.47;2496.31;2501.82;45132
2024.08.28 20:00;2501.81;2509.5;2500.48;2504.67;21891
2024.08.29 00:00;2504.55;2515.29;2504.37;2512.21;11063
2024.08.29 04:00;2512.2;2518.09;2511.59;2515.81;25074
2024.08.29 08:00;2515.78;2521.13;2513.66;2517.05;32315
2024.08.29 12:00;2517.08;2524.29;2503.55;2509.09;34788
